epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
85,2319.99,0.87691,0.46253,0.8994,0.97112,0.94157,0.97602,0.68145,1.27784,0.511,0.96451,0.0007228,0.0007228,0.0007228
86,2346.35,0.87977,0.4636,0.90289,0.97769,0.94579,0.97767,0.70082,1.17093,0.4946,0.94336,0.0007195,0.0007195,0.0007195
87,2373.27,0.86565,0.46008,0.89729,0.97843,0.9395,0.97847,0.67515,1.27547,0.51061,0.96914,0.0007162,0.0007162,0.0007162
88,2400.88,0.88935,0.46237,0.90101,0.96652,0.94223,0.97538,0.64887,1.33935,0.52711,0.97963,0.0007129,0.0007129,0.0007129
89,2430,0.86662,0.44733,0.89581,0.97356,0.95335,0.98228,0.69913,1.20729,0.47606,0.9477,0.0007096,0.0007096,0.0007096
90,2456.91,0.86676,0.44927,0.89564,0.97329,0.95107,0.97918,0.71571,1.13552,0.47605,0.93788,0.0007063,0.0007063,0.0007063
91,2484.43,0.88136,0.45849,0.90067,0.96329,0.94942,0.97733,0.60899,1.4512,0.53766,1.02477,0.000703,0.000703,0.000703
92,2511.22,0.8697,0.45731,0.89499,0.97218,0.94131,0.97349,0.63135,1.35873,0.53779,0.9889,0.0006997,0.0006997,0.0006997
93,2538.38,0.86311,0.44477,0.90146,0.95662,0.94461,0.97176,0.60218,1.47464,0.5532,1.03206,0.0006964,0.0006964,0.0006964
94,2565.67,0.86118,0.44524,0.89748,0.96885,0.95554,0.98069,0.71891,1.13032,0.46571,0.93268,0.0006931,0.0006931,0.0006931
95,2593.2,0.86085,0.45068,0.89162,0.9701,0.94798,0.98054,0.68159,1.24008,0.49017,0.95885,0.0006898,0.0006898,0.0006898
96,2620.37,0.85708,0.45656,0.89578,0.97051,0.95172,0.97916,0.67337,1.2886,0.5017,0.96593,0.0006865,0.0006865,0.0006865
97,2647.57,0.88128,0.4539,0.89918,0.96974,0.94487,0.9786,0.74021,1.07135,0.46107,0.91845,0.0006832,0.0006832,0.0006832
98,2674.62,0.92293,0.45875,0.90299,0.97718,0.94293,0.97955,0.62994,1.41253,0.52339,0.99997,0.0006799,0.0006799,0.0006799
99,2703.93,0.86272,0.44696,0.89231,0.97414,0.94817,0.97986,0.71272,1.14531,0.47562,0.93472,0.0006766,0.0006766,0.0006766
100,2730.36,0.8729,0.44545,0.89653,0.9762,0.94701,0.97956,0.66163,1.30593,0.50153,0.96978,0.0006733,0.0006733,0.0006733
101,2757.48,0.87176,0.4424,0.89424,0.97311,0.94684,0.9801,0.6774,1.2612,0.49069,0.96659,0.00067,0.00067,0.00067
102,2783.92,0.84053,0.4455,0.8905,0.96283,0.94327,0.9796,0.6571,1.31956,0.51409,0.97781,0.0006667,0.0006667,0.0006667
103,2811.76,0.8431,0.43495,0.8933,0.96857,0.93884,0.97613,0.63623,1.3846,0.52907,0.99014,0.0006634,0.0006634,0.0006634
104,2838.8,0.87648,0.4495,0.89866,0.98077,0.93498,0.98023,0.69794,1.18556,0.48437,0.94709,0.0006601,0.0006601,0.0006601
105,2865.95,0.85975,0.4451,0.89136,0.95902,0.95016,0.98008,0.66547,1.27965,0.50365,0.96666,0.0006568,0.0006568,0.0006568
106,2892.36,0.82762,0.43809,0.88529,0.95924,0.94662,0.97474,0.62828,1.38811,0.52778,1.00477,0.0006535,0.0006535,0.0006535
107,2919.6,0.83508,0.42695,0.89154,0.97004,0.94284,0.97813,0.68047,1.24356,0.49618,0.96235,0.0006502,0.0006502,0.0006502
108,2946.92,0.82393,0.42675,0.88611,0.97774,0.9475,0.98028,0.6766,1.25978,0.49356,0.96108,0.0006469,0.0006469,0.0006469
109,2976.47,0.84653,0.44059,0.89161,0.96977,0.95013,0.97766,0.69531,1.21355,0.49299,0.95211,0.0006436,0.0006436,0.0006436
110,3003.23,0.82128,0.42796,0.88862,0.97317,0.9508,0.97941,0.66877,1.28475,0.50105,0.96856,0.0006403,0.0006403,0.0006403
111,3031.06,0.85551,0.44287,0.89033,0.97459,0.94056,0.97874,0.63342,1.39409,0.52843,1.00152,0.000637,0.000637,0.000637
112,3058.38,0.83512,0.43026,0.89457,0.9694,0.95327,0.98084,0.73874,1.09072,0.44974,0.92876,0.0006337,0.0006337,0.0006337
113,3085.38,0.83524,0.42906,0.8865,0.97128,0.94775,0.97667,0.61399,1.46524,0.52941,1.02438,0.0006304,0.0006304,0.0006304
114,3112.2,0.81144,0.42596,0.88227,0.97853,0.94559,0.98007,0.64989,1.36071,0.50146,0.99427,0.0006271,0.0006271,0.0006271
115,3139.79,0.83181,0.42707,0.88256,0.97475,0.94072,0.97792,0.72261,1.1408,0.46438,0.93612,0.0006238,0.0006238,0.0006238
116,3166.41,0.8449,0.43196,0.89224,0.97229,0.95037,0.98078,0.70828,1.20205,0.47306,0.94587,0.0006205,0.0006205,0.0006205
117,3193.56,0.80467,0.41358,0.88369,0.97106,0.9454,0.97831,0.6929,1.23196,0.48752,0.95724,0.0006172,0.0006172,0.0006172
118,3220.51,0.82461,0.42786,0.88914,0.97139,0.94533,0.97883,0.73413,1.1074,0.45739,0.93213,0.0006139,0.0006139,0.0006139
119,3248.5,0.81876,0.42577,0.88074,0.97838,0.93492,0.97865,0.71094,1.16151,0.47149,0.94389,0.0006106,0.0006106,0.0006106
120,3278.18,0.81927,0.42783,0.88154,0.97356,0.94871,0.98142,0.69588,1.23001,0.4827,0.955,0.0006073,0.0006073,0.0006073
121,3305.78,0.8003,0.42058,0.87735,0.97544,0.95135,0.97857,0.70518,1.19192,0.46688,0.94557,0.000604,0.000604,0.000604
122,3332.27,0.81978,0.41957,0.88609,0.96932,0.95366,0.98069,0.74484,1.07804,0.44209,0.92369,0.0006007,0.0006007,0.0006007
123,3359.19,0.80448,0.41336,0.88039,0.97921,0.94188,0.98058,0.71613,1.17026,0.46195,0.9429,0.0005974,0.0005974,0.0005974
124,3386.27,0.8071,0.42205,0.87983,0.97574,0.95062,0.98106,0.66921,1.30437,0.48561,0.97488,0.0005941,0.0005941,0.0005941
125,3413.38,0.79227,0.41806,0.87941,0.96937,0.94438,0.97676,0.69239,1.23608,0.48333,0.95852,0.0005908,0.0005908,0.0005908
126,3440.36,0.80996,0.42539,0.88289,0.97301,0.94337,0.9785,0.667,1.31557,0.50207,0.97833,0.0005875,0.0005875,0.0005875
127,3467.5,0.78901,0.41146,0.87699,0.97873,0.94692,0.98154,0.70941,1.19249,0.465,0.94642,0.0005842,0.0005842,0.0005842
128,3494.1,0.81144,0.41458,0.88069,0.97922,0.94457,0.98013,0.68731,1.2525,0.48164,0.96023,0.0005809,0.0005809,0.0005809
