epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
105,4596.66,0.82429,0.43702,0.89734,0.81812,0.68863,0.72911,0.50672,1.32504,0.64486,1.06561,0.000163508,0.000163508,0.000163508
106,4639.78,0.81033,0.42536,0.89593,0.81108,0.70949,0.75283,0.52919,1.25101,0.61767,1.05019,0.000162408,0.000162408,0.000162408
107,4683.45,0.82125,0.43771,0.89296,0.82414,0.68991,0.7409,0.51823,1.30953,0.62777,1.06528,0.000161307,0.000161307,0.000161307
108,4728.58,0.8269,0.43767,0.89369,0.86604,0.68224,0.73773,0.51352,1.28781,0.62239,1.05862,0.000160206,0.000160206,0.000160206
109,4771.28,0.8094,0.42401,0.89054,0.81221,0.68933,0.72573,0.50977,1.26563,0.63061,1.05398,0.000159105,0.000159105,0.000159105
110,4814.21,0.81081,0.42431,0.88843,0.78913,0.71985,0.73863,0.52495,1.23413,0.60687,1.04302,0.000158004,0.000158004,0.000158004
111,4857.62,0.81258,0.42284,0.8907,0.80873,0.67931,0.73312,0.51388,1.32501,0.64351,1.08146,0.000156903,0.000156903,0.000156903
112,4902.33,0.8035,0.42411,0.88993,0.8458,0.70988,0.75129,0.53822,1.22589,0.60128,1.05298,0.000155802,0.000155802,0.000155802
113,4945.51,0.79774,0.42024,0.88612,0.8535,0.68068,0.73689,0.51377,1.29771,0.61797,1.06977,0.000154701,0.000154701,0.000154701
114,4988.94,0.79731,0.41646,0.88832,0.82987,0.69964,0.73889,0.51974,1.31787,0.62375,1.07314,0.000153601,0.000153601,0.000153601
115,5034.4,0.78431,0.41394,0.88425,0.75753,0.71898,0.74403,0.52675,1.23447,0.60294,1.04645,0.0001525,0.0001525,0.0001525
116,5076.93,0.7879,0.4184,0.88514,0.77787,0.72373,0.749,0.52655,1.28676,0.62579,1.0681,0.000151399,0.000151399,0.000151399
117,5119.75,0.78496,0.41144,0.88741,0.81471,0.70073,0.74514,0.52647,1.24334,0.61996,1.04956,0.000150298,0.000150298,0.000150298
118,5162.76,0.78503,0.4143,0.88506,0.833,0.68846,0.74531,0.53041,1.25406,0.6178,1.06361,0.000149197,0.000149197,0.000149197
119,5209.1,0.78834,0.41274,0.88647,0.82976,0.71325,0.74817,0.5308,1.20757,0.59909,1.05076,0.000148096,0.000148096,0.000148096
120,5251.79,0.77924,0.41016,0.88196,0.78837,0.71266,0.73378,0.52236,1.21752,0.60745,1.05133,0.000146995,0.000146995,0.000146995
121,5294.52,0.7786,0.40787,0.88852,0.8062,0.70256,0.73665,0.52538,1.20403,0.60497,1.05035,0.000145894,0.000145894,0.000145894
122,5337.58,0.7687,0.40557,0.88108,0.83247,0.71571,0.75243,0.5313,1.21727,0.59713,1.05415,0.000144794,0.000144794,0.000144794
123,5383.28,0.77661,0.40436,0.88262,0.76699,0.72852,0.73524,0.5207,1.22045,0.60359,1.05572,0.000143693,0.000143693,0.000143693
124,5426.04,0.76426,0.40358,0.88365,0.78754,0.70381,0.73845,0.52281,1.23143,0.61543,1.05951,0.000142592,0.000142592,0.000142592
125,5468.76,0.77445,0.41196,0.8834,0.82933,0.70044,0.74864,0.52973,1.24908,0.59916,1.06172,0.000141491,0.000141491,0.000141491
126,5511.36,0.76517,0.40053,0.88046,0.78374,0.71095,0.74794,0.53531,1.19347,0.59777,1.05113,0.00014039,0.00014039,0.00014039
127,5556.94,0.76301,0.40507,0.8847,0.83592,0.70328,0.74752,0.53281,1.21852,0.60671,1.05456,0.000139289,0.000139289,0.000139289
128,5599.57,0.76311,0.39789,0.87898,0.83601,0.69926,0.74909,0.53109,1.23741,0.60547,1.05802,0.000138188,0.000138188,0.000138188
129,5642.63,0.76445,0.40647,0.87893,0.8409,0.6876,0.7514,0.52885,1.26162,0.60099,1.07136,0.000137087,0.000137087,0.000137087
130,5688.12,0.76262,0.40347,0.87565,0.82771,0.70068,0.74629,0.52677,1.2726,0.61223,1.07101,0.000135986,0.000135986,0.000135986
131,5730.96,0.75885,0.40063,0.882,0.82788,0.69743,0.74542,0.53559,1.20613,0.59959,1.05163,0.000134886,0.000134886,0.000134886
132,5773.92,0.75748,0.40494,0.87722,0.80356,0.71821,0.74899,0.53281,1.22638,0.60511,1.05885,0.000133785,0.000133785,0.000133785
133,5816.96,0.75378,0.39892,0.87951,0.80271,0.71683,0.74517,0.53216,1.23034,0.60619,1.06155,0.000132684,0.000132684,0.000132684
134,5862.21,0.75539,0.39577,0.87908,0.82513,0.71238,0.74897,0.53035,1.25614,0.60276,1.07132,0.000131583,0.000131583,0.000131583
135,5905.11,0.75634,0.39843,0.88181,0.83316,0.69362,0.74638,0.53042,1.23936,0.60759,1.06208,0.000130482,0.000130482,0.000130482
136,5948.29,0.743,0.3946,0.878,0.81565,0.70466,0.7564,0.53976,1.21952,0.59588,1.05164,0.000129381,0.000129381,0.000129381
137,5990.95,0.73663,0.38569,0.87395,0.79884,0.71196,0.74338,0.52907,1.2267,0.6096,1.05279,0.00012828,0.00012828,0.00012828
138,6036.45,0.74167,0.39279,0.8709,0.80274,0.7135,0.75091,0.53454,1.25515,0.60294,1.05302,0.000127179,0.000127179,0.000127179
139,6079.56,0.74284,0.39377,0.87293,0.80937,0.70761,0.76285,0.54253,1.22401,0.59775,1.05968,0.000126079,0.000126079,0.000126079
140,6122.74,0.7441,0.38945,0.87409,0.76075,0.73154,0.75238,0.53565,1.22335,0.59587,1.05887,0.000124978,0.000124978,0.000124978
141,6165.71,0.73315,0.38627,0.87489,0.81363,0.71658,0.75707,0.53892,1.20339,0.59243,1.05136,0.000123877,0.000123877,0.000123877
142,6212.36,0.72788,0.38251,0.87226,0.80469,0.69693,0.75152,0.53838,1.21557,0.59468,1.04738,0.000122776,0.000122776,0.000122776
143,6255.28,0.73672,0.38471,0.87112,0.80394,0.69229,0.74404,0.52925,1.23178,0.59597,1.05549,0.000121675,0.000121675,0.000121675
144,6297.8,0.72835,0.38156,0.86926,0.77957,0.70798,0.74892,0.53215,1.21722,0.60129,1.05985,0.000120574,0.000120574,0.000120574
145,6341.33,0.73476,0.38573,0.87471,0.79483,0.7094,0.74536,0.53314,1.23311,0.60665,1.06723,0.000119473,0.000119473,0.000119473
146,6387.21,0.7337,0.38572,0.87265,0.78256,0.73357,0.75372,0.5358,1.23665,0.60687,1.06973,0.000118372,0.000118372,0.000118372
